Area,Bedrooms,Bathrooms,Stories,Parking,Age,Total_Rooms,Area_per_Bedrooms,Location_Naypyidaw,Location_Yangon,Property_Type_House,Age_Group_New,Age_Group_Old,Area_Category_Median,Area_Category_Small,Area_Category_Very Large,Has_Parking_Yes,Price
-0.4895553796480646,-0.421553882831589,-0.46875467112769753,0.3371781356013616,-0.6404447607135402,0.5590653920196746,-0.4466013931657233,-0.4164973891495708,-0.5291502622129182,-1.0,-1.1338934190276817,-1.0,-0.43033148291193524,1.2909944487358056,-0.3779644730092272,-0.48038446141526137,0.3779644730092272,88000000.0
-1.468666138944194,-1.4592249790324234,-1.5401939194195777,-1.20420762714772,-1.5720007762968715,1.2652532556234743,-1.5052121028918823,-1.1538648277546175,1.889822365046136,-1.0,-1.1338934190276817,-1.0,2.32379000772445,-0.7745966692414834,2.6457513110645903,-0.48038446141526137,-2.6457513110645903,45000000.0
1.0770218352257421,0.6161172133692454,0.6026845771641826,0.3371781356013616,1.2226672704531223,-0.6179143806533246,0.6120093165604357,1.6112630670143089,-0.5291502622129182,1.0,0.8819171036881969,1.0,-0.43033148291193524,-0.7745966692414834,-0.3779644730092272,2.0816659994661326,0.3779644730092272,190000000.0
-1.0770218352257421,-1.4592249790324234,-0.46875467112769753,-1.20420762714772,-0.6404447607135402,0.08827348295047495,-0.9759067480288027,1.0582374880605236,1.889822365046136,-1.0,-1.1338934190276817,-1.0,-0.43033148291193524,1.2909944487358056,-0.3779644730092272,-0.48038446141526137,0.3779644730092272,60000000.0
0.29373322778883876,0.6161172133692454,0.6026845771641826,0.3371781356013616,0.291111254869791,-0.6179143806533246,0.6120093165604357,-0.6008392488008322,-0.5291502622129182,1.0,0.8819171036881969,1.0,-0.43033148291193524,-0.7745966692414834,-0.3779644730092272,-0.48038446141526137,0.3779644730092272,145000000.0
-0.09791107592961293,-0.421553882831589,-0.46875467112769753,0.3371781356013616,0.291111254869791,-0.3825184261187248,-0.4466013931657233,1.0582374880605236,-0.5291502622129182,1.0,0.8819171036881969,1.0,-0.43033148291193524,-0.7745966692414834,-0.3779644730092272,-0.48038446141526137,0.3779644730092272,120000000.0
-0.3916443037184517,-0.421553882831589,-0.46875467112769753,-1.20420762714772,-0.6404447607135402,0.3236694374850748,-0.4466013931657233,-0.04781366984704686,-0.5291502622129182,-1.0,0.8819171036881969,-1.0,-0.43033148291193524,1.2909944487358056,-0.3779644730092272,-0.48038446141526137,0.3779644730092272,95000000.0
0.09791107592961293,0.6161172133692454,0.6026845771641826,0.3371781356013616,0.291111254869791,-0.6179143806533246,0.6120093165604357,-1.1538648277546175,-0.5291502622129182,1.0,-1.1338934190276817,1.0,-0.43033148291193524,-0.7745966692414834,-0.3779644730092272,-0.48038446141526137,0.3779644730092272,130000000.0
0.0,-0.421553882831589,-0.46875467112769753,0.3371781356013616,0.291111254869791,0.08827348295047495,-0.4466013931657233,1.4269212073630464,-0.5291502622129182,-1.0,0.8819171036881969,-1.0,-0.43033148291193524,-0.7745966692414834,-0.3779644730092272,-0.48038446141526137,0.3779644730092272,110000000.0
-0.7832886074369034,-0.421553882831589,-0.46875467112769753,-1.20420762714772,-0.6404447607135402,0.7944613465542745,-0.4466013931657233,-1.5225485470571414,1.889822365046136,-1.0,-1.1338934190276817,-1.0,-0.43033148291193524,1.2909944487358056,-0.3779644730092272,-0.48038446141526137,0.3779644730092272,68000000.0
-0.6853775315072904,-0.421553882831589,-0.46875467112769753,0.3371781356013616,-0.6404447607135402,-0.3825184261187248,-0.4466013931657233,-1.1538648277546175,-0.5291502622129182,1.0,-1.1338934190276817,1.0,-0.43033148291193524,1.2909944487358056,-0.3779644730092272,-0.48038446141526137,0.3779644730092272,85000000.0
-1.272843987084968,-1.4592249790324234,-1.5401939194195777,-1.20420762714772,-1.5720007762968715,2.6776289828310733,-1.5052121028918823,-0.04781366984704686,1.889822365046136,-1.0,-1.1338934190276817,-1.0,2.32379000772445,-0.7745966692414834,2.6457513110645903,-0.48038446141526137,-2.6457513110645903,40000000.0
1.272843987084968,1.6537883095700798,1.6741238254560626,0.3371781356013616,1.2226672704531223,-1.3241022442571242,1.6706200262865947,-0.269023901428561,-0.5291502622129182,1.0,0.8819171036881969,1.0,-0.43033148291193524,-0.7745966692414834,-0.3779644730092272,2.0816659994661326,0.3779644730092272,200000000.0
-0.29373322778883876,-0.421553882831589,-0.46875467112769753,0.3371781356013616,0.291111254869791,-0.3825184261187248,-0.4466013931657233,0.3208700494554771,-0.5291502622129182,-1.0,0.8819171036881969,1.0,-0.43033148291193524,1.2909944487358056,-0.3779644730092272,-0.48038446141526137,0.3779644730092272,105000000.0
-0.09791107592961293,0.6161172133692454,0.6026845771641826,0.3371781356013616,0.291111254869791,-0.8533103351879245,0.6120093165604357,-1.7068904067084028,-0.5291502622129182,1.0,0.8819171036881969,1.0,-0.43033148291193524,-0.7745966692414834,-0.3779644730092272,-0.48038446141526137,0.3779644730092272,125000000.0
1.468666138944194,1.6537883095700798,1.6741238254560626,1.8785638983504434,1.2226672704531223,-1.0887062897225244,1.6706200262865947,0.17339656173446724,-0.5291502622129182,1.0,0.8819171036881969,1.0,-0.43033148291193524,-0.7745966692414834,-0.3779644730092272,2.0816659994661326,0.3779644730092272,220000000.0
-1.3707550630145808,-1.4592249790324234,-1.5401939194195777,-1.20420762714772,-1.5720007762968715,1.736045164692674,-1.5052121028918823,-0.6008392488008322,1.889822365046136,-1.0,-1.1338934190276817,-1.0,2.32379000772445,-0.7745966692414834,2.6457513110645903,-0.48038446141526137,-2.6457513110645903,42000000.0
-1.272843987084968,-1.4592249790324234,-1.5401939194195777,-1.20420762714772,-0.6404447607135402,0.3236694374850748,-1.5052121028918823,-0.04781366984704686,-0.5291502622129182,-1.0,-1.1338934190276817,-1.0,-0.43033148291193524,-0.7745966692414834,2.6457513110645903,-0.48038446141526137,0.3779644730092272,55000000.0
-1.0770218352257421,-1.4592249790324234,-1.5401939194195777,-1.20420762714772,-1.5720007762968715,2.2068370737618737,-1.5052121028918823,1.0582374880605236,-0.5291502622129182,-1.0,-1.1338934190276817,-1.0,2.32379000772445,1.2909944487358056,-0.3779644730092272,-0.48038446141526137,-2.6457513110645903,50000000.0
-0.8811996833665163,-0.421553882831589,-0.46875467112769753,-1.20420762714772,-0.6404447607135402,1.2652532556234743,-0.4466013931657233,-1.8912322663596641,1.889822365046136,-1.0,-1.1338934190276817,-1.0,2.32379000772445,1.2909944487358056,-0.3779644730092272,-0.48038446141526137,0.3779644730092272,62000000.0
0.4895553796480646,0.6161172133692454,0.6026845771641826,0.3371781356013616,0.291111254869791,-1.0887062897225244,0.6120093165604357,-0.04781366984704686,-0.5291502622129182,1.0,0.8819171036881969,1.0,-0.43033148291193524,-0.7745966692414834,-0.3779644730092272,-0.48038446141526137,0.3779644730092272,150000000.0
0.7832886074369034,0.6161172133692454,0.6026845771641826,0.3371781356013616,1.2226672704531223,-0.6179143806533246,0.6120093165604357,0.781724698583631,-0.5291502622129182,1.0,0.8819171036881969,1.0,-0.43033148291193524,-0.7745966692414834,-0.3779644730092272,-0.48038446141526137,0.3779644730092272,165000000.0
0.3916443037184517,0.6161172133692454,0.6026845771641826,0.3371781356013616,0.291111254869791,-0.8533103351879245,0.6120093165604357,-0.3243264593239395,-0.5291502622129182,1.0,0.8819171036881969,1.0,-0.43033148291193524,-0.7745966692414834,-0.3779644730092272,-0.48038446141526137,0.3779644730092272,148000000.0
0.5874664555776775,0.6161172133692454,0.6026845771641826,0.3371781356013616,0.291111254869791,0.08827348295047495,0.6120093165604357,0.2286991196298458,-0.5291502622129182,1.0,-1.1338934190276817,-1.0,-0.43033148291193524,-0.7745966692414834,-0.3779644730092272,-0.48038446141526137,0.3779644730092272,142000000.0
1.8603104426626456,1.6537883095700798,1.6741238254560626,1.8785638983504434,1.2226672704531223,-1.0887062897225244,1.6706200262865947,1.0582374880605236,-0.5291502622129182,1.0,0.8819171036881969,1.0,-0.43033148291193524,-0.7745966692414834,-0.3779644730092272,2.0816659994661326,0.3779644730092272,240000000.0
-0.19582215185922586,-0.421553882831589,-0.46875467112769753,0.3371781356013616,-0.6404447607135402,0.3236694374850748,-0.4466013931657233,0.6895537687579998,-0.5291502622129182,-1.0,0.8819171036881969,-1.0,-0.43033148291193524,1.2909944487358056,-0.3779644730092272,-0.48038446141526137,0.3779644730092272,98000000.0
0.6853775315072904,0.6161172133692454,0.6026845771641826,0.3371781356013616,0.291111254869791,-0.3825184261187248,0.6120093165604357,0.5052119091067384,-0.5291502622129182,1.0,-1.1338934190276817,1.0,-0.43033148291193524,-0.7745966692414834,-0.3779644730092272,-0.48038446141526137,0.3779644730092272,155000000.0
2.447776898240323,1.6537883095700798,1.6741238254560626,1.8785638983504434,2.1542232860364536,-1.3241022442571242,1.6706200262865947,2.385498877549608,-0.5291502622129182,1.0,0.8819171036881969,1.0,-0.43033148291193524,-0.7745966692414834,-0.3779644730092272,2.0816659994661326,0.3779644730092272,280000000.0
